simTime,stationId,longitude(10^-7*degree),latitude(10^-7*degree),heading(10^-1*degree),speed(10^-2*meter/sec),driveDirection(0:forward,1:backward),acceleration(meter/sec^2),curvature(10^-4*meter^-1),yawRate(10^-2*degree/sec)
3.33,2357136044,327848500,398912870,900,481,0,2.170960731,0,0
3.34,2357136044,327848510,398912870,900,483,0,2.025887341,0,0
3.35,2357136044,327848520,398912870,900,485,0,2.022532881,0,0
3.36,2357136044,327848520,398912870,900,487,0,1.958099198,0,0
3.37,2357136044,327848530,398912870,900,488,0,1.572302841,0,0
3.38,2357136044,327848530,398912870,900,490,0,1.304126248,0,0
3.39,2357136044,327848540,398912870,900,491,0,1.807964448,0,0
3.4,2357136044,327848540,398912870,900,494,0,2.22522273,0,0
3.41,2357136044,327848550,398912870,900,495,0,1.426950678,0,0
3.42,2357136044,327848560,398912870,900,497,0,1.576971959,0,0
3.43,2357136044,327848560,398912870,900,499,0,2.232138469,0,0
3.44,2357136044,327848570,398912870,900,501,0,1.596745043,0,0
3.45,2357136044,327848570,398912870,900,503,0,2.112033062,0,0
3.46,2357136044,327848580,398912870,900,505,0,2.165506371,0,0
3.47,2357136044,327848590,398912870,900,506,0,1.587025009,0,0
3.48,2357136044,327848590,398912870,900,508,0,1.511253821,0,0
3.49,2357136044,327848600,398912870,900,510,0,1.80261996,0,0
3.5,2357136044,327848600,398912870,900,512,0,1.855084537,0,0
3.51,2357136044,327848610,398912870,900,513,0,1.521614323,0,0
3.52,2357136044,327848620,398912870,900,514,0,1.36120941,0,0
3.53,2357136044,327848620,398912870,900,516,0,1.822224303,0,0
3.54,2357136044,327848630,398912870,900,518,0,1.532722823,0,0
3.55,2357136044,327848630,398912870,900,519,0,1.46674445,0,0
3.56,2357136044,327848640,398912870,900,521,0,1.359255521,0,0
3.57,2357136044,327848650,398912870,900,523,0,2.382102357,0,0
3.58,2357136044,327848650,398912870,900,525,0,1.918432933,0,0
3.59,2357136044,327848660,398912870,900,526,0,1.549633603,0,0
3.6,2357136044,327848660,398912870,900,529,0,2.437126542,0,0
3.61,2357136044,327848670,398912870,900,531,0,1.647974065,0,0
3.62,2357136044,327848680,398912870,900,533,0,2.333755603,0,0
3.63,2357136044,327848680,398912870,900,535,0,2.298025426,0,0
3.64,2357136044,327848690,398912870,900,537,0,1.773207222,0,0
3.65,2357136044,327848700,398912870,900,539,0,2.159784345,0,0
3.66,2357136044,327848700,398912870,900,541,0,2.096888517,0,0
3.67,2357136044,327848710,398912870,900,543,0,1.911776048,0,0
3.68,2357136044,327848710,398912870,900,545,0,1.413404312,0,0
3.69,2357136044,327848720,398912870,900,547,0,2.124421604,0,0
3.7,2357136044,327848730,398912870,900,549,0,2.043457582,0,0
3.71,2357136044,327848730,398912870,900,551,0,2.175313004,0,0
3.72,2357136044,327848740,398912870,900,552,0,1.442488272,0,0
3.73,2357136044,327848750,398912870,900,554,0,1.596519895,0,0
3.74,2357136044,327848750,398912870,900,556,0,2.49596054,0,0
3.75,2357136044,327848760,398912870,900,559,0,2.255332584,0,0
3.76,2357136044,327848770,398912870,900,561,0,1.974145962,0,0
3.77,2357136044,327848770,398912870,900,563,0,2.455701091,0,0
3.78,2357136044,327848780,398912870,900,565,0,1.843242498,0,0
3.79,2357136044,327848790,398912870,900,567,0,2.518424857,0,0
